2016-05-12,211.440002
2016-05-11,207.589996
2016-05-10,207.550003
2016-05-09,215.720001
2016-05-06,210.869995
2016-05-05,228.460007
2016-05-04,230.289993
2016-05-03,237.360001
2016-05-02,241.50
2016-04-29,248.139999
2016-04-28,249.850006
2016-04-27,252.75
2016-04-26,252.050003
2016-04-25,253.009995
2016-04-22,248.889999
2016-04-21,248.990005
